Sanctuary Cap Cana,"El servicio y la amabailidad de todos los empleados es inmejorable. Desde la chica de la limpieza hasta el chef. La gente de entretenimieto es buenisima. El Bike Tour excelente, el gym. Cualquier solicitud fue resuelta inmediatamente"
Sanctuary Cap Cana,"El lugar es impresionante el personal es amable y el servicio es excelente. El hotel es ampleo y hay muchos espacios para relajar. Se puede elegir entre 5 a 6 variedades de comida, todas de muy buena calidad. Quisiera agradecer a Yisel Doce Basil por su fina atencion."
Sanctuary Cap Cana,"Estuve en Febrero de 2014 durante 6 dias. El hotel se encuentra dentro del complejo Cap Cana, cerca del aeropuerto de Punta Cana, pero aislado y privado. La infraestructura es muy buena, de buena categoria para un hotel de playa. El hotel esta dispuesto como imitando un pueblo espanol colonial. La playa del hotel es artificial, pero muy hermosa. Esta a unos 300 metros de Playa Juanillo, una de las mejores de Rep. Dominicana. Hay 5 piscinas. Las habitaciones muy bien halajadas. Al llegar se nos ofrecio un upgrade a una Royalty Villa, directamente al borde del mar, con jacuzzi grande con vista del mar a 5 metros, piscina externa privada al borde del mar, jardin, comedor externo, etc. Un lujo. Valio la pena el upgrade. La alimentacion de buen nivel en el restaurant principal. El"
Sanctuary Cap Cana,"Empiezo por el lado positivo. El entorno es precioso, bien mantenido, diversidad de comida , (el vino de la casa es pesimo). Es un ambiente relajante y tranquilo porque no hay muchas actividades de animacion. Es la segunda vez que visitamos la HoneyMoonCastle tocando en ambas ocasiones la 3041 para ser especificos y la verdad que para el tipo de habitaciòn necesitan cambiar todo el mobiliario y sus cortinas manchadas con cloro. No es posible que una habitaciòn de este precio este en en mal estado, con mueble roto, nos cambiaron la nevera pq no funcionaba, luego en la banera se excusaron porque estaba tapada y cuando llego mantenimiento eran cabellos de personas. (Horror). Solicionaron el error??? SI.El personal de mantenimiento y de limpieza hizo el maximo, al parecer"
Sanctuary Cap Cana,"Me hospede en el hotel desde el 21 al 24 de agosto con mi prometido para unas vacaciones pre matrimonal, la verdad fue EXCELENTE tal como lo espere, la calidad y calidez de la gente que nos atendio realmente nos sorprendio, todo los detalles para hacernos pasar momentos inolvidables. El clima, las instalciones, la playa todo fue hermoso. NUEVAMENTE GRACIAS"
Sanctuary Cap Cana,"La verdad es que nuestra experiencia en el Sanctuary Cap Cana ha sido una pesadilla. Llegamos el 22/8 para pasar 6 noches de nuestra luna de miel. Al llegar nos dicen que el hotel cerrara el 25/8 porque durante 3 meses lo tienen que reformar y que ya habian avisado a los touroperadores. Tras llamar a la agencia nos confirman que el hotel no ha avisado de nada. La unica solucion que nos proponen es que las 3 noches que nos faltan nos cambiaran a otro hotel de su cadena que se llama Alsol. No nos quedaba otra opcion que aguantarnos ya que donde ibamos a dormir si no? Total los 3dias que estubimos vimos un hotel vimos que esta abandonado, destrozado da mucha pena porque el edificio es muy bonito pero el abandono que tiene no lo arreglan en 3 meses, lo arreglan tirando y"
Sanctuary Cap Cana,"Es un hotel bonito, con contrastes de arquitectura pero no resulta mal. Tiene varias zonas de alojamiento, habitaciones en la zona central del hotel, bungalows y las habitaciones de la zona que llaman Fortaleza que tienen piscina privada. Las habitaciones estan bien, tienen zona de estar y una terraza agradable. El personal de restaurantes y bares muy agradable pero con una falta de preparacion importante. Si invirtieran en formarles, serian muy buenos. En general, ponen voluntad pero les falta conocimiento. La comida solo regular, muy repetitiva. Es verdad que fui en temporada baja y solo habia 2 restaurantes abiertos de los 5 que creo que tiene el hotel. La playa es muy pequena y tuve la mala suerte de pillar temporada de sargazos, pero tiene una arena blanca magnifica. Es un"
Sanctuary Cap Cana,"La verdad que la habitacion que nos dieron olia demasiado a humedad y los pisos y banos no estaban muy limpios. Yo tuve que dormir con una camisa mia puesta en la nariz por queno se aguantaba el olor a humedad y a parte del bano salia de vez en cuando muy mal olor. No dije nada ese dia or que como veniamos a un matrimonio no stuvimos mucho en el hotel y cuando llegamos en la noche fue muy tarde. La piscinas preciosas y muy buena. Tambien el servico de la pisicna , pero del rest es muy malo .la comida mala y el servico peor. En cambio el desayuno es muy rico y variado. Y la atencio de las personas que se encargan en el desayunoes excelente. Al dia siguiente le pedi al sr. Edward que por favor me cambiase de cuarto y me cambio y ese no tenia olor. Si estaba bastante deteriorado"
Sanctuary Cap Cana,"Me hospede en el hotel del 6 de Agosto de 2014 al 13 de Agosto 2014. Las instalaciones del hotel debo admitir que estan impecables, pero la atencion es fatal. Era muy complicado solicitar toallas, bebidas en el bar de la piscina etc. El Lobby y la ""discoteca"" en efecto son unos sunas. Aunque si existian sus excepciones a la hora de la atencion. Sin embargo, todas las faltas del hotel son un reflejo de la incapacidad e ineptitud a la hora de manejar un hotel ""cinco estrellas"" de la Gerencia, especificamente el Sr Ignacio Perez y el Sr. Enrique Ventura. Despues de darle largas y no tener disposicion de solventar nuestro problema (robo de aprox USD $2,500 de las hab) esperando que nos fueramos y eso quedara asi, nos vimos en la obligacion de recurrir a la policia y acudir con"
Sanctuary Cap Cana,"El hotel esta bonito y es encantador en la noche, pero la mala atencion y trato de los empleados hace que la estadia se convierta en una mala experiencia. El lobby no tiene aire lo que lo convierte en un SAUNA y esto sumado a la plaga de zancudos y mosquitos hace que uno no pueda sentarse por mucho tiempo usar el WIFI gratuito ya que es el UNICO lugar del hotel donde se puede conectar, te ofrecen un wifi pago 12$ diarios o 45$ la semana. La playa es MALA ya que las algas y piedras hacen imposible disfrutar de un bano de agua salada. La comida es buena, merece reconocimiento, pero nuevamente la mala atencion de los mesoneros opacan el buen sabor de boca que dejan sus platos. La piscina principal es agradable y se ve bien mantenida, lo unico malo es que el bar cierra a las"
